ListingId;Feature
5d5b8389-3c10-4127-9a7e-79067d36f7a9;Lift
9711d037-9755-46cf-a5a5-1bba199bae0b;Haustiere erlaubt
9711d037-9755-46cf-a5a5-1bba199bae0b;Balkon / Terrasse
9711d037-9755-46cf-a5a5-1bba199bae0b;Kabel-TV
9711d037-9755-46cf-a5a5-1bba199bae0b;Kinderfreundlich
9711d037-9755-46cf-a5a5-1bba199bae0b;Parkplatz
9711d037-9755-46cf-a5a5-1bba199bae0b;Garage
9711d037-9755-46cf-a5a5-1bba199bae0b;Lift
9711d037-9755-46cf-a5a5-1bba199bae0b;Minergie zertifiziert
9711d037-9755-46cf-a5a5-1bba199bae0b;Minergie Bauweise
d28740f9-f3f5-4da2-bc0b-0485e530ca35;Balkon / Terrasse
d28740f9-f3f5-4da2-bc0b-0485e530ca35;Lift
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Haustiere erlaubt
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Balkon / Terrasse
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Parkplatz
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Stromanschluss
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Wasseranschluss
f74dc81f-c4ef-4b98-b941-03f464af6ad3;Abwasseranschluss
7232da70-5c2a-4495-8857-b332d55e0f3f;Balkon / Terrasse
7232da70-5c2a-4495-8857-b332d55e0f3f;Parkplatz
7232da70-5c2a-4495-8857-b332d55e0f3f;Lift
566f0292-c52d-4356-8533-365249c4a404;Haustiere erlaubt
566f0292-c52d-4356-8533-365249c4a404;Kabel-TV
566f0292-c52d-4356-8533-365249c4a404;Kinderfreundlich
566f0292-c52d-4356-8533-365249c4a404;Parkplatz
566f0292-c52d-4356-8533-365249c4a404;Garage
566f0292-c52d-4356-8533-365249c4a404;Neubau
1fc15b7f-70b1-4906-9ad5-e4d86cff8de5;Lift
645cbaf7-c755-4cc9-b136-da08edac8363;Balkon / Terrasse
645cbaf7-c755-4cc9-b136-da08edac8363;Kinderfreundlich
645cbaf7-c755-4cc9-b136-da08edac8363;Parkplatz
645cbaf7-c755-4cc9-b136-da08edac8363;Lift
73ef5560-bc1b-4c3f-9dd3-4b35ecfc7156;Balkon / Terrasse
73ef5560-bc1b-4c3f-9dd3-4b35ecfc7156;Cheminée
73ef5560-bc1b-4c3f-9dd3-4b35ecfc7156;Aussicht
b5f82f5b-25ff-4af3-bc18-70d418373e6e;Haustiere erlaubt
b5f82f5b-25ff-4af3-bc18-70d418373e6e;Balkon / Terrasse
b5f82f5b-25ff-4af3-bc18-70d418373e6e;Kabel-TV
b5f82f5b-25ff-4af3-bc18-70d418373e6e;Altbau
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Haustiere erlaubt
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Balkon / Terrasse
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Kabel-TV
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Aussicht
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Kinderfreundlich
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Parkplatz
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Garage
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Swimmingpool
3bc466cc-4885-4a81-9230-f8abdfd64d8f;Hochparterre
efe75b3d-4842-46c1-bade-b05ce4c4e973;Balkon / Terrasse
efe75b3d-4842-46c1-bade-b05ce4c4e973;Aussicht
27a958ed-ca0e-496f-936c-a16b6d576326;Balkon / Terrasse
27a958ed-ca0e-496f-936c-a16b6d576326;Aussicht
08f0086c-6b56-4841-907a-9d49d160a30b;Haustiere erlaubt
08f0086c-6b56-4841-907a-9d49d160a30b;Kabel-TV
08f0086c-6b56-4841-907a-9d49d160a30b;Kinderfreundlich
08f0086c-6b56-4841-907a-9d49d160a30b;Lift
43d70551-cfe4-4d0d-bd1d-9c5dd219d0d6;Balkon / Terrasse
43d70551-cfe4-4d0d-bd1d-9c5dd219d0d6;Cheminée
43d70551-cfe4-4d0d-bd1d-9c5dd219d0d6;Kinderfreundlich
d4663630-2eef-4e08-b399-e5a29e05dde8;Haustiere erlaubt
d4663630-2eef-4e08-b399-e5a29e05dde8;Lift
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Haustiere erlaubt
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Balkon / Terrasse
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Kabel-TV
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Lift
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Stromanschluss
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Wasseranschluss
1ce8eb1e-436a-47b7-bc11-4d0df6a6c882;Abwasseranschluss
79e694c3-b16f-46b0-afbb-4be6ee95834c;Kabel-TV
79e694c3-b16f-46b0-afbb-4be6ee95834c;Kinderfreundlich
1c2df6ba-0a35-4bb7-9c34-db7cf536134f;Balkon / Terrasse
040ac742-5612-4857-9850-35e12eb6b1df;Haustiere erlaubt
040ac742-5612-4857-9850-35e12eb6b1df;Kabel-TV
040ac742-5612-4857-9850-35e12eb6b1df;Garage
040ac742-5612-4857-9850-35e12eb6b1df;Lift
040ac742-5612-4857-9850-35e12eb6b1df;Neubau
c5da478f-8846-4904-acd3-81fb288b7e27;Parkplatz
c5da478f-8846-4904-acd3-81fb288b7e27;Lift
e36aa3b6-02ed-4594-ad01-489f39910d2e;Haustiere erlaubt
e36aa3b6-02ed-4594-ad01-489f39910d2e;Balkon / Terrasse
e36aa3b6-02ed-4594-ad01-489f39910d2e;Kabel-TV
e36aa3b6-02ed-4594-ad01-489f39910d2e;Rollstuhlgängig
e36aa3b6-02ed-4594-ad01-489f39910d2e;Kinderfreundlich
e36aa3b6-02ed-4594-ad01-489f39910d2e;Parkplatz
e36aa3b6-02ed-4594-ad01-489f39910d2e;Lift
15441d3e-cf14-4604-9e1f-d88d54999ed0;Balkon / Terrasse
15441d3e-cf14-4604-9e1f-d88d54999ed0;Kabel-TV
15441d3e-cf14-4604-9e1f-d88d54999ed0;Kinderfreundlich
15441d3e-cf14-4604-9e1f-d88d54999ed0;Parkplatz
15441d3e-cf14-4604-9e1f-d88d54999ed0;Lift
b52fdc47-ca50-4d8e-a998-83b4f93178b3;Kabel-TV
b52fdc47-ca50-4d8e-a998-83b4f93178b3;Lift
c17fc075-ec62-4c87-87a6-464f2a555c37;Haustiere erlaubt
c17fc075-ec62-4c87-87a6-464f2a555c37;Keller
c17fc075-ec62-4c87-87a6-464f2a555c37;Reduit
c17fc075-ec62-4c87-87a6-464f2a555c37;Geschirrspüler
c17fc075-ec62-4c87-87a6-464f2a555c37;Waschmaschine
c17fc075-ec62-4c87-87a6-464f2a555c37;Tumbler
c17fc075-ec62-4c87-87a6-464f2a555c37;Kabel-TV
c17fc075-ec62-4c87-87a6-464f2a555c37;Aussicht
c17fc075-ec62-4c87-87a6-464f2a555c37;Rollstuhlgängig
c17fc075-ec62-4c87-87a6-464f2a555c37;Kinderfreundlich
c17fc075-ec62-4c87-87a6-464f2a555c37;Garage
c17fc075-ec62-4c87-87a6-464f2a555c37;Lift
5cc140ed-e0ef-4603-9136-b0cd85bac003;Parkplatz
0f756162-08c7-43d4-b139-727c53b2f9dc;Balkon / Terrasse
0f756162-08c7-43d4-b139-727c53b2f9dc;Waschmaschine
0f756162-08c7-43d4-b139-727c53b2f9dc;Aussicht
0f756162-08c7-43d4-b139-727c53b2f9dc;Rollstuhlgängig
0f756162-08c7-43d4-b139-727c53b2f9dc;Ruhige Lage
0f756162-08c7-43d4-b139-727c53b2f9dc;Kinderfreundlich
0f756162-08c7-43d4-b139-727c53b2f9dc;Parkplatz
0f756162-08c7-43d4-b139-727c53b2f9dc;Lift
61bf843c-884c-4670-aa51-bc0be1bfca8d;Parkplatz
05bd1cdc-a960-4c82-b6a5-1b1fc0b9c70a;Balkon / Terrasse
05bd1cdc-a960-4c82-b6a5-1b1fc0b9c70a;Lift
dce64d64-ebdd-4310-97e6-85dfd586a395;Haustiere erlaubt
dce64d64-ebdd-4310-97e6-85dfd586a395;Balkon / Terrasse
dce64d64-ebdd-4310-97e6-85dfd586a395;Kabel-TV
dce64d64-ebdd-4310-97e6-85dfd586a395;Kinderfreundlich
dce64d64-ebdd-4310-97e6-85dfd586a395;Lift
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Haustiere erlaubt
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Balkon / Terrasse
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Kabel-TV
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Parkplatz
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Garage
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Lift
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Altbau
0d88e09c-2e87-4b79-bac9-bd1d9e235fb4;Mittelhaus
76ae2a9d-a44a-4b99-be74-bf387ef72b90;Parkplatz
43d3c6c4-b43a-4fec-a28c-adbee1e1175a;Cheminée
43d3c6c4-b43a-4fec-a28c-adbee1e1175a;Parkplatz
43d3c6c4-b43a-4fec-a28c-adbee1e1175a;Garage
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Balkon / Terrasse
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Aussicht
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Hochparterre
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Stromanschluss
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Wasseranschluss
062ef9b0-6655-4fcb-89bd-887237c6bc2a;Abwasseranschluss
6ffd01c2-bbca-4881-a0b1-b184ef301976;Cheminée
6ffd01c2-bbca-4881-a0b1-b184ef301976;Parkplatz
501fce7c-d61f-45a5-a3e0-ede052b06981;Haustiere erlaubt
501fce7c-d61f-45a5-a3e0-ede052b06981;Balkon / Terrasse
501fce7c-d61f-45a5-a3e0-ede052b06981;Kinderfreundlich
440a661b-9953-453c-8fca-a4ce32697e0c;Haustiere erlaubt
440a661b-9953-453c-8fca-a4ce32697e0c;Balkon / Terrasse
440a661b-9953-453c-8fca-a4ce32697e0c;Kabel-TV
440a661b-9953-453c-8fca-a4ce32697e0c;Rollstuhlgängig
440a661b-9953-453c-8fca-a4ce32697e0c;Kinderfreundlich
440a661b-9953-453c-8fca-a4ce32697e0c;Parkplatz
440a661b-9953-453c-8fca-a4ce32697e0c;Garage
440a661b-9953-453c-8fca-a4ce32697e0c;Lift
440a661b-9953-453c-8fca-a4ce32697e0c;Hochparterre
6c4b0ac5-3255-4412-9e80-ecb422b2a972;Haustiere erlaubt
6c4b0ac5-3255-4412-9e80-ecb422b2a972;Balkon / Terrasse
6c4b0ac5-3255-4412-9e80-ecb422b2a972;Parkplatz
6c4b0ac5-3255-4412-9e80-ecb422b2a972;Lift
5137a728-7bff-4b0a-85ab-79b8cf6ba569;Haustiere erlaubt
5137a728-7bff-4b0a-85ab-79b8cf6ba569;Balkon / Terrasse
5137a728-7bff-4b0a-85ab-79b8cf6ba569;Parkplatz
5137a728-7bff-4b0a-85ab-79b8cf6ba569;Lift
ebb14683-f352-4bc7-b15a-fc382c196104;Haustiere erlaubt
ebb14683-f352-4bc7-b15a-fc382c196104;Balkon / Terrasse
ebb14683-f352-4bc7-b15a-fc382c196104;Kabel-TV
ebb14683-f352-4bc7-b15a-fc382c196104;Rollstuhlgängig
ebb14683-f352-4bc7-b15a-fc382c196104;Kinderfreundlich
ebb14683-f352-4bc7-b15a-fc382c196104;Parkplatz
ebb14683-f352-4bc7-b15a-fc382c196104;Lift
152a7bb7-b2ed-4c5d-a488-26bdd1420b6f;Balkon / Terrasse
152a7bb7-b2ed-4c5d-a488-26bdd1420b6f;Lift
1fc0aade-367f-4a22-9437-83df7c4c3ced;Haustiere erlaubt
1fc0aade-367f-4a22-9437-83df7c4c3ced;Balkon / Terrasse
1fc0aade-367f-4a22-9437-83df7c4c3ced;Kabel-TV
1fc0aade-367f-4a22-9437-83df7c4c3ced;Cheminée
1fc0aade-367f-4a22-9437-83df7c4c3ced;Kinderfreundlich
1fc0aade-367f-4a22-9437-83df7c4c3ced;Parkplatz
36df84f0-3425-46c1-bd83-260631a86aa7;Lift
e5d70106-8f3e-4c38-bec1-df274fe48e7d;Kabel-TV
086cda05-1c3d-4655-91d5-7b84cadf69f9;Aussicht
086cda05-1c3d-4655-91d5-7b84cadf69f9;Ruhige Lage
ce2f4805-afc9-4c5f-aa1c-1d72c1995142;Keller
ce2f4805-afc9-4c5f-aa1c-1d72c1995142;Kabel-TV
ce2f4805-afc9-4c5f-aa1c-1d72c1995142;Cheminée
ce2f4805-afc9-4c5f-aa1c-1d72c1995142;Aussicht
ce2f4805-afc9-4c5f-aa1c-1d72c1995142;Parkplatz
587b4c5a-7cc9-474d-bd52-136c054b9d55;Parkplatz
587b4c5a-7cc9-474d-bd52-136c054b9d55;Lift
371f264d-2c45-4996-858e-241e8ce3de10;Aussicht
371f264d-2c45-4996-858e-241e8ce3de10;Rollstuhlgängig
371f264d-2c45-4996-858e-241e8ce3de10;Stromanschluss
371f264d-2c45-4996-858e-241e8ce3de10;Wasseranschluss
371f264d-2c45-4996-858e-241e8ce3de10;Abwasseranschluss
9cf60d92-d187-42f9-b22b-a3c0128f74a3;Garage
25a73d4b-7862-40f9-bf70-546ca809548b;Parkplatz
25a73d4b-7862-40f9-bf70-546ca809548b;Lift
6641ec49-06fc-4e5a-baa3-b3c2fcd3bead;Parkplatz
fc0420b8-8855-4033-93a2-7702a73cbe1f;Balkon / Terrasse
fc0420b8-8855-4033-93a2-7702a73cbe1f;Aussicht
fc0420b8-8855-4033-93a2-7702a73cbe1f;Rollstuhlgängig
fc0420b8-8855-4033-93a2-7702a73cbe1f;Ruhige Lage
fc0420b8-8855-4033-93a2-7702a73cbe1f;Kinderfreundlich
fc0420b8-8855-4033-93a2-7702a73cbe1f;Lift
fc9a19aa-7e89-4e5e-a39e-51f973cf4025;Parkplatz
fc9a19aa-7e89-4e5e-a39e-51f973cf4025;Garage
fc9a19aa-7e89-4e5e-a39e-51f973cf4025;Lift
4680440d-d14a-4dd7-a7a3-d1072c51269b;Haustiere erlaubt
4680440d-d14a-4dd7-a7a3-d1072c51269b;Balkon / Terrasse
4680440d-d14a-4dd7-a7a3-d1072c51269b;Kabel-TV
4680440d-d14a-4dd7-a7a3-d1072c51269b;Rollstuhlgängig
4680440d-d14a-4dd7-a7a3-d1072c51269b;Kinderfreundlich
4680440d-d14a-4dd7-a7a3-d1072c51269b;Parkplatz
4680440d-d14a-4dd7-a7a3-d1072c51269b;Garage
4680440d-d14a-4dd7-a7a3-d1072c51269b;Lift
4680440d-d14a-4dd7-a7a3-d1072c51269b;Wasseranschluss
4680440d-d14a-4dd7-a7a3-d1072c51269b;Abwasseranschluss
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Haustiere erlaubt
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Balkon / Terrasse
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Kabel-TV
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Rollstuhlgängig
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Kinderfreundlich
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Parkplatz
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Garage
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Lift
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Stromanschluss
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Wasseranschluss
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Abwasseranschluss
e7f70a99-b729-4275-b9a0-a8c8d487ef2a;Hebebühne
16e61583-b66d-4982-b9f6-3759679a85bc;Balkon / Terrasse
16e61583-b66d-4982-b9f6-3759679a85bc;Lift
eebc9db8-d778-43f6-ac48-4280913d47c2;Haustiere erlaubt
eebc9db8-d778-43f6-ac48-4280913d47c2;Kabel-TV
eebc9db8-d778-43f6-ac48-4280913d47c2;Kinderfreundlich
eebc9db8-d778-43f6-ac48-4280913d47c2;Garage
785206e0-e69a-44dc-ad30-57df8a0f5d28;Haustiere erlaubt
785206e0-e69a-44dc-ad30-57df8a0f5d28;Balkon / Terrasse
785206e0-e69a-44dc-ad30-57df8a0f5d28;Kabel-TV
785206e0-e69a-44dc-ad30-57df8a0f5d28;Rollstuhlgängig
785206e0-e69a-44dc-ad30-57df8a0f5d28;Kinderfreundlich
785206e0-e69a-44dc-ad30-57df8a0f5d28;Parkplatz
785206e0-e69a-44dc-ad30-57df8a0f5d28;Garage
785206e0-e69a-44dc-ad30-57df8a0f5d28;Lift
785206e0-e69a-44dc-ad30-57df8a0f5d28;Stromanschluss
785206e0-e69a-44dc-ad30-57df8a0f5d28;Wasseranschluss
785206e0-e69a-44dc-ad30-57df8a0f5d28;Abwasseranschluss
785206e0-e69a-44dc-ad30-57df8a0f5d28;Hebebühne
c86e49f9-6888-4fa2-b7ae-fc7975e751c1;Balkon / Terrasse
c86e49f9-6888-4fa2-b7ae-fc7975e751c1;Aussicht
c86e49f9-6888-4fa2-b7ae-fc7975e751c1;Rollstuhlgängig
c86e49f9-6888-4fa2-b7ae-fc7975e751c1;Hochparterre
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Haustiere erlaubt
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Balkon / Terrasse
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Kabel-TV
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Cheminée
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Kinderfreundlich
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Lift
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Stromanschluss
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Wasseranschluss
e1efa59a-6a89-40bf-ae3b-9458bbfe346c;Abwasseranschluss
dbac5f94-f5de-4fc5-97bb-a3a47526d8f6;Balkon / Terrasse
dbac5f94-f5de-4fc5-97bb-a3a47526d8f6;Parkplatz
dbac5f94-f5de-4fc5-97bb-a3a47526d8f6;Garage
dbac5f94-f5de-4fc5-97bb-a3a47526d8f6;Lift
94330ff5-5468-4ee7-8bec-1173c460ab3d;Haustiere erlaubt
94330ff5-5468-4ee7-8bec-1173c460ab3d;Balkon / Terrasse
94330ff5-5468-4ee7-8bec-1173c460ab3d;Kabel-TV
94330ff5-5468-4ee7-8bec-1173c460ab3d;Kinderfreundlich
94330ff5-5468-4ee7-8bec-1173c460ab3d;Parkplatz
d4e1e228-cbc3-4106-ba68-4051b943a7fa;Garage
d4e1e228-cbc3-4106-ba68-4051b943a7fa;Lift
aa7f24da-9628-448e-b281-cb3b94e9c176;Balkon / Terrasse
aa7f24da-9628-448e-b281-cb3b94e9c176;Aussicht
aa7f24da-9628-448e-b281-cb3b94e9c176;Garage
8df5352d-b05c-47b1-8c8b-2c0dc1b54b21;Balkon / Terrasse
8df5352d-b05c-47b1-8c8b-2c0dc1b54b21;Aussicht
8df5352d-b05c-47b1-8c8b-2c0dc1b54b21;Rollstuhlgängig
8df5352d-b05c-47b1-8c8b-2c0dc1b54b21;Wasseranschluss
6598d849-75cf-433e-9415-5e438ac07786;Balkon / Terrasse
6598d849-75cf-433e-9415-5e438ac07786;Aussicht
27a0c9b3-d8e2-4ad6-a402-958138b7e4b9;Balkon / Terrasse
27a0c9b3-d8e2-4ad6-a402-958138b7e4b9;Aussicht
644dec16-f897-4d5c-b645-fd033d07fd7f;Parkplatz
644dec16-f897-4d5c-b645-fd033d07fd7f;Garage
b4832c07-acd5-4dc0-b66b-3f296923f1f9;Haustiere erlaubt
b4832c07-acd5-4dc0-b66b-3f296923f1f9;Balkon / Terrasse
b4832c07-acd5-4dc0-b66b-3f296923f1f9;Kinderfreundlich
b4832c07-acd5-4dc0-b66b-3f296923f1f9;Parkplatz
b4832c07-acd5-4dc0-b66b-3f296923f1f9;Lift
f3f9c9af-2e63-4662-94cd-dd9d368e67a1;Kabel-TV
f3f9c9af-2e63-4662-94cd-dd9d368e67a1;Kinderfreundlich
f3f9c9af-2e63-4662-94cd-dd9d368e67a1;Parkplatz
f3f9c9af-2e63-4662-94cd-dd9d368e67a1;Lift
2b7a5efc-82b2-4fdc-a36c-1f52aef81c47;Haustiere erlaubt
2b7a5efc-82b2-4fdc-a36c-1f52aef81c47;Kabel-TV
2b7a5efc-82b2-4fdc-a36c-1f52aef81c47;Altbau
89b25e21-6eea-49c2-b48c-526cf2535544;Haustiere erlaubt
89b25e21-6eea-49c2-b48c-526cf2535544;Rollstuhlgängig
89b25e21-6eea-49c2-b48c-526cf2535544;Kinderfreundlich
89b25e21-6eea-49c2-b48c-526cf2535544;Lift
7b251dcd-723e-40e6-8569-f8ea89b5e31c;Balkon / Terrasse
7b251dcd-723e-40e6-8569-f8ea89b5e31c;Kabel-TV
7b251dcd-723e-40e6-8569-f8ea89b5e31c;Parkplatz
7b251dcd-723e-40e6-8569-f8ea89b5e31c;Lift
45cd2ccd-e173-4142-9b16-c5914761c223;Lift
d7056432-3281-41eb-ac79-3de119a35336;Balkon / Terrasse
d7056432-3281-41eb-ac79-3de119a35336;Lift
113e5211-822c-462e-99b6-e5fbb69b9b24;Haustiere erlaubt
113e5211-822c-462e-99b6-e5fbb69b9b24;Balkon / Terrasse
113e5211-822c-462e-99b6-e5fbb69b9b24;Kabel-TV
113e5211-822c-462e-99b6-e5fbb69b9b24;Rollstuhlgängig
113e5211-822c-462e-99b6-e5fbb69b9b24;Kinderfreundlich
113e5211-822c-462e-99b6-e5fbb69b9b24;Parkplatz
113e5211-822c-462e-99b6-e5fbb69b9b24;Lift
3363cb2b-7c86-4bfb-90ab-cc4982992572;Haustiere erlaubt
3363cb2b-7c86-4bfb-90ab-cc4982992572;Balkon / Terrasse
3363cb2b-7c86-4bfb-90ab-cc4982992572;Cheminée
3363cb2b-7c86-4bfb-90ab-cc4982992572;Kinderfreundlich
3363cb2b-7c86-4bfb-90ab-cc4982992572;Parkplatz
3363cb2b-7c86-4bfb-90ab-cc4982992572;Garage
3363cb2b-7c86-4bfb-90ab-cc4982992572;Lift
3363cb2b-7c86-4bfb-90ab-cc4982992572;Hochparterre
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Haustiere erlaubt
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Balkon / Terrasse
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Kabel-TV
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Rollstuhlgängig
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Kinderfreundlich
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Parkplatz
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Garage
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Lift
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Stromanschluss
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Wasseranschluss
71afd14e-4a90-4e61-bc41-46efcf6e12a3;Abwasseranschluss
2b8e519f-8797-4bb9-9c97-7ce824f671d8;Lift
9449dd2d-71d0-4d95-9f80-bf7327870218;Balkon / Terrasse
9449dd2d-71d0-4d95-9f80-bf7327870218;Kabel-TV
9449dd2d-71d0-4d95-9f80-bf7327870218;Lift
1aefbda0-18dc-4239-adc5-53e99208f561;Balkon / Terrasse
1aefbda0-18dc-4239-adc5-53e99208f561;Parkplatz
1aefbda0-18dc-4239-adc5-53e99208f561;Lift
cdbc12bc-e984-46ae-a081-eecdf4019c5b;Parkplatz
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Balkon / Terrasse
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Keller
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Geschirrspüler
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Waschmaschine
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Tumbler
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Aussicht
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Garage
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Lift
fa901054-6ddb-4bdc-bbd9-c4f2f99b003c;Minergie zertifiziert
7c575f18-db01-40c8-8d0a-616668ba5f40;Haustiere erlaubt
7c575f18-db01-40c8-8d0a-616668ba5f40;Kabel-TV
7c575f18-db01-40c8-8d0a-616668ba5f40;Altbau
c1e83bdc-405d-41b3-9836-92ecd15a3138;Balkon / Terrasse
c1e83bdc-405d-41b3-9836-92ecd15a3138;Aussicht
c1e83bdc-405d-41b3-9836-92ecd15a3138;Rollstuhlgängig
c1e83bdc-405d-41b3-9836-92ecd15a3138;Stromanschluss
c1e83bdc-405d-41b3-9836-92ecd15a3138;Wasseranschluss
c1e83bdc-405d-41b3-9836-92ecd15a3138;Abwasseranschluss
c1e83bdc-405d-41b3-9836-92ecd15a3138;Gasanschluss
d805ff26-7740-49d8-b57d-3ae1e1269866;Haustiere erlaubt
d805ff26-7740-49d8-b57d-3ae1e1269866;Balkon / Terrasse
d805ff26-7740-49d8-b57d-3ae1e1269866;Kabel-TV
d805ff26-7740-49d8-b57d-3ae1e1269866;Kinderfreundlich
d805ff26-7740-49d8-b57d-3ae1e1269866;Garage
d805ff26-7740-49d8-b57d-3ae1e1269866;Lift
fb33779e-5b87-421e-b728-4005b36eff55;Haustiere erlaubt
fb33779e-5b87-421e-b728-4005b36eff55;Kabel-TV
fb33779e-5b87-421e-b728-4005b36eff55;Kinderfreundlich
fb33779e-5b87-421e-b728-4005b36eff55;Garage
ae703238-bef2-407d-a532-fdce214b1065;Parkplatz
9555f5e2-8b0b-4bec-8537-a3be7b93e971;Balkon / Terrasse
9555f5e2-8b0b-4bec-8537-a3be7b93e971;Lift
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Balkon / Terrasse
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Mit Gartenhaus
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Kabel-TV
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Rollstuhlgängig
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Kinderfreundlich
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Parkplatz
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Lift
8f89dc45-5581-4c93-9cd4-e6807bb8fe77;Neubau
845fa099-8f5c-423b-bb97-4e6808169fe7;Balkon / Terrasse
845fa099-8f5c-423b-bb97-4e6808169fe7;Aussicht
845fa099-8f5c-423b-bb97-4e6808169fe7;Rollstuhlgängig
845fa099-8f5c-423b-bb97-4e6808169fe7;Stromanschluss
845fa099-8f5c-423b-bb97-4e6808169fe7;Wasseranschluss
f25e7625-edbd-489e-bfcc-ed33a9bd4454;Balkon / Terrasse
f25e7625-edbd-489e-bfcc-ed33a9bd4454;Parkplatz
f25e7625-edbd-489e-bfcc-ed33a9bd4454;Lift
718a3616-1655-4350-aa6a-46d384f7fbe0;Balkon / Terrasse
718a3616-1655-4350-aa6a-46d384f7fbe0;Aussicht
718a3616-1655-4350-aa6a-46d384f7fbe0;Rollstuhlgängig
718a3616-1655-4350-aa6a-46d384f7fbe0;Garage
718a3616-1655-4350-aa6a-46d384f7fbe0;Lift
a4b8564c-93f5-4891-8b64-e602d0da81bf;Haustiere erlaubt
a4b8564c-93f5-4891-8b64-e602d0da81bf;Kabel-TV
a4b8564c-93f5-4891-8b64-e602d0da81bf;Kinderfreundlich
a4b8564c-93f5-4891-8b64-e602d0da81bf;Parkplatz
a4b8564c-93f5-4891-8b64-e602d0da81bf;Garage
a4b8564c-93f5-4891-8b64-e602d0da81bf;Lift
